Collection_year,Region,Water_body,Sample_source,Seawater_freshwater,Seafood_type,Trophic_class,Trophic_level,log_weight,Wet_dry,Raw_cooked,log_mean_mehg,Precipitation_yearsum_mm,Ten_metre_wind_speed,Potential_evaporation_m,Surface_net_downward_shortwave_flux,log_hg_em_lag2,log_co2_em,log_ch4_em,Two_m_temperature_yearmax_runmean_K
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.895974732,Dry,Raw,1.839478047,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.546542663,Dry,Raw,2.197004728,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.311541958,Dry,Raw,2.38309693,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.799340549,Dry,Raw,3.346509449,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.377488383,Dry,Raw,2.362105319,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.748188027,Dry,Raw,2.784331948,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.886490725,Dry,Raw,3.199810009,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.672097858,Dry,Raw,2.702861171,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.574031268,Dry,Raw,2.581949658,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.525044807,Dry,Raw,2.626955951,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.491361694,Dry,Raw,2.40688067,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.439332694,Dry,Raw,2.229937686,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.45484486,Dry,Raw,2.754654069,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.371067862,Dry,Raw,2.117933835,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.255272505,Dry,Raw,1.839478047,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.267171728,Dry,Raw,2.859618579,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.217483944,Dry,Raw,2.674309889,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.113943352,Dry,Raw,2.127104798,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.06069784,Dry,Raw,2.22685757,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.84509804,Dry,Raw,1.813580989,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.84509804,Dry,Raw,2.037824751,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.84509804,Dry,Raw,2.038222638,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.84509804,Dry,Raw,2.074084689,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.84509804,Dry,Raw,1.58546073,792.8209752,2.373860359,-0.003119706,17584112,2.677100498,2.578627775,1.10387213,291.9132385
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.740362689,Dry,Raw,2.982135495,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.618048097,Dry,Raw,2.519040039,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.653212514,Dry,Raw,2.608953699,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.767155866,Dry,Raw,2.50609896,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.301029996,Dry,Raw,2.02325246,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.826074803,Dry,Raw,3.041668966,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.62324929,Dry,Raw,2.954339009,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.531478917,Dry,Raw,2.683137131,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.822821645,Dry,Raw,2.910784435,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.767155866,Dry,Raw,2.911849796,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.662757832,Dry,Raw,3.044853217,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.574031268,Dry,Raw,3.201779354,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.414973348,Dry,Raw,2.39880773,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.484299839,Dry,Raw,2.613841822,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.685741739,Dry,Raw,3.021850577,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.361727836,Dry,Raw,2.420120848,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.414973348,Dry,Raw,2.816771412,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.531478917,Dry,Raw,3.012499778,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.389166084,Dry,Raw,2.790636962,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.130333768,Dry,Raw,2.056142262,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.875061263,Dry,Raw,1.692846919,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.06069784,Dry,Raw,1.428134794,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.84509804,Dry,Raw,1.84135947,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.84509804,Dry,Raw,1.893761762,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.875061263,Dry,Raw,1.910090546,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.977723605,Dry,Raw,2.02201574,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.84509804,Dry,Raw,1.891537458,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.447158031,Dry,Raw,2.570309385,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.041392685,Dry,Raw,1.909556029,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.607455023,Dry,Raw,2.586699802,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.62324929,Dry,Raw,2.856366324,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2014,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.698970004,Dry,Raw,2.918868743,667.3676893,4.519182682,-0.000532698,14000056,2.677100498,1.614982102,-3.540349734,285.1552734
2015,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2,2.750529433,Wet,Raw,0.540314456,1800.234094,2.938433886,-0.002568101,9849449,2.670675978,4.170483947,2.698300685,300.4830933
2015,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2,2.495502674,Wet,Raw,0.665253505,1800.234094,2.938433886,-0.002568101,9849449,2.670675978,4.170483947,2.698300685,300.4830933
2015,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.8,1.590883488,Wet,Raw,1.784729239,1800.234094,2.938433886,-0.002568101,9849449,2.670675978,4.170483947,2.698300685,300.4830933
2015,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,2.213258842,Wet,Raw,1.741407686,1800.234094,2.938433886,-0.002568101,9849449,2.670675978,4.170483947,2.698300685,300.4830933
2015,South_West_China,Lake,Wild,Freshwater,Finfish,Carnivore,2.8,3.21258744,Wet,Raw,1.142373821,1800.234094,2.938433886,-0.002568101,9849449,2.670675978,4.170483947,2.698300685,300.4830933
2015,South_West_China,Lake,Wild,Freshwater,Finfish,Omnivore,3.3,0.711681205,Wet,Raw,1.581707368,1800.234094,2.938433886,-0.002568101,9849449,2.670675978,4.170483947,2.698300685,300.4830933
2015,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.604039531,Wet,Raw,0.182424089,1967.606172,2.228541613,-0.002127859,9247753,2.670675978,3.474567334,2.434911268,301.8583679
2015,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,1.961676529,Wet,Raw,0.727543104,1967.606172,2.228541613,-0.002127859,9247753,2.670675978,3.474567334,2.434911268,301.8583679
2015,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2.6,2.776768541,Wet,Raw,0.969137442,1967.606172,2.228541613,-0.002127859,9247753,2.670675978,3.474567334,2.434911268,301.8583679
2015,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.4,2.109029898,Wet,Raw,1.104378081,1967.606172,2.228541613,-0.002127859,9247753,2.670675978,3.474567334,2.434911268,301.8583679
2015,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2.2,1.943094674,Wet,Raw,0.840680975,1967.606172,2.228541613,-0.002127859,9247753,2.670675978,3.474567334,2.434911268,301.8583679
2015,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.1,2.392492838,Wet,Raw,1.078917883,1967.606172,2.228541613,-0.002127859,9247753,2.670675978,3.474567334,2.434911268,301.8583679
2008,South_West_China,River,Wild,Freshwater,Finfish,Carnivore,4.2,2.904834098,Wet,Raw,2.293744917,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2008,South_West_China,River,Wild,Freshwater,Finfish,Carnivore,3.5,2.430584579,Wet,Raw,2.109277282,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2008,South_West_China,River,Wild,Freshwater,Finfish,Carnivore,3.6,3.005481239,Wet,Raw,2.219668636,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2008,South_West_China,River,Wild,Freshwater,Finfish,Carnivore,3.2,1.635236573,Wet,Raw,1.71365419,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2008,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,3.4,2.84898253,Wet,Raw,1.892980975,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2008,South_West_China,River,Wild,Freshwater,Finfish,Carnivore,3.5,2.726274393,Wet,Raw,1.927707149,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2008,South_West_China,River,Wild,Freshwater,Finfish,Carnivore,3.2,2.179777716,Wet,Raw,1.468175528,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2008,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,2.8,1.422298085,Wet,Raw,1.779843104,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2008,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,2.7,2.640607213,Wet,Raw,1.774679116,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2008,South_West_China,River,Wild,Freshwater,Finfish,Carnivore,3.4,2.344657444,Wet,Raw,1.916422425,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2008,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,2.6,2.922740741,Wet,Raw,1.629143187,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2008,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,2.5,2.021101604,Wet,Raw,1.71955115,1649.447791,1.59697485,-0.002399319,10359203,2.670956351,3.854164815,2.651500931,302.9857483
2014,North_East_China,River,Wild,Freshwater,Finfish,Carnivore,3.8,1.80889104,Wet,Raw,0.798724183,449.5568108,3.590976954,-0.00320756,12595075,2.677100498,4.746305605,2.854744987,303.5177612
2014,North_East_China,River,Wild,Freshwater,Finfish,Carnivore,3.4,1.973864403,Wet,Raw,1.115498047,449.5568108,3.590976954,-0.00320756,12595075,2.677100498,4.746305605,2.854744987,303.5177612
2014,North_East_China,River,Wild,Freshwater,Finfish,Carnivore,3.7,2.276858149,Wet,Raw,0.766879896,449.5568108,3.590976954,-0.00320756,12595075,2.677100498,4.746305605,2.854744987,303.5177612
2015,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,2,1.949329331,Dry,Raw,0.38327028,1537.020765,2.320883036,-0.002262256,9182378,2.670675978,4.217059981,2.563475147,301.7330933
2016,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,4.4,2.624282096,Wet,Raw,1.633468456,851.0603942,2.786001921,-0.003369778,12617039,2.649059295,7.252731994,3.172413634,306.3091125
2016,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,3.5,1.77815125,Wet,Raw,1.723455672,851.0603942,2.786001921,-0.003369778,12617039,2.649059295,7.252731994,3.172413634,306.3091125
2016,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.9,1.73239376,Wet,Raw,0.681241237,851.0603942,2.786001921,-0.003369778,12617039,2.649059295,7.252731994,3.172413634,306.3091125
2016,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,3.1,3.356599436,Wet,Raw,0.380211242,851.0603942,2.786001921,-0.003369778,12617039,2.649059295,7.252731994,3.172413634,306.3091125
2016,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,2,2.155336037,Wet,Raw,1.418301291,851.0603942,2.786001921,-0.003369778,12617039,2.649059295,7.252731994,3.172413634,306.3091125
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.342422681,Dry,Raw,0.908485019,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.3,3.612783857,Dry,Raw,1.568201724,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.5,2.380211242,Dry,Raw,1.653212514,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.4,2.146128036,Dry,Raw,1.255272505,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.9,2.361727836,Dry,Raw,0.492760389,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.1,2.704150517,Dry,Raw,1.041392685,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,2.334453751,Dry,Raw,0.69019608,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.093421685,Dry,Raw,0.51851394,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.1,2.653212514,Dry,Raw,0.662757832,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.4,2.475671188,Dry,Raw,1,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,2.096910013,Dry,Raw,1.113943352,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.545307116,Dry,Raw,1.176091259,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.5,2.167317335,Dry,Raw,1.255272505,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2.6,2.58546073,Dry,Raw,0.913813852,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.826074803,Dry,Raw,0.176091259,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,2.8,2.640481437,Dry,Raw,0.079181246,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.85308953,Dry,Raw,-0.431798276,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.3,2.201397124,Dry,Raw,0.643452676,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.342422681,Dry,Raw,1.447158031,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.3,3.612783857,Dry,Raw,2.089905111,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.4,2.146128036,Dry,Raw,1,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.1,2.704150517,Dry,Raw,1,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,2.334453751,Dry,Raw,0.698970004,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.093421685,Dry,Raw,1.176091259,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.1,2.653212514,Dry,Raw,0.86923172,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.4,2.475671188,Dry,Raw,1.462397998,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2.6,2.58546073,Dry,Raw,0.707570176,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.826074803,Dry,Raw,0.73239376,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,2.8,2.640481437,Dry,Raw,0.77815125,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.85308953,Dry,Raw,-0.031517051,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.342422681,Dry,Raw,1.857332496,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.3,3.612783857,Dry,Raw,2.004321374,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.5,2.380211242,Dry,Raw,1.86332286,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.4,2.146128036,Dry,Raw,1.986771734,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.9,2.361727836,Dry,Raw,0.977723605,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,2.334453751,Dry,Raw,1.342422681,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.093421685,Dry,Raw,1.204119983,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.1,2.653212514,Dry,Raw,0.929418926,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.4,2.475671188,Dry,Raw,1.612783857,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.545307116,Dry,Raw,1.079181246,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.5,2.167317335,Dry,Raw,1.913813852,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2.6,2.58546073,Dry,Raw,0.959041392,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
