scenarios,change_rate
A_piscivore_near_ssp245,0.72833786
A_piscivore_near_ssp245,0.726945887
A_piscivore_near_ssp245,0.813512618
A_piscivore_near_ssp245,1.424737343
A_piscivore_near_ssp245,1.535045264
A_piscivore_near_ssp245,0.220446701
A_piscivore_near_ssp245,0.299305981
A_piscivore_near_ssp245,0.306284692
A_piscivore_near_ssp245,0.284298349
A_piscivore_near_ssp245,0.167807532
A_piscivore_near_ssp245,0.427279704
A_piscivore_near_ssp245,0.944512179
A_piscivore_near_ssp245,-0.138267398
A_piscivore_near_ssp245,-0.066312276
A_piscivore_near_ssp245,0.504257569
A_piscivore_near_ssp245,0.511304471
A_piscivore_near_ssp245,0.604183208
A_piscivore_near_ssp245,0.158983494
A_piscivore_near_ssp245,0.592792904
A_piscivore_near_ssp245,0.428814802
A_piscivore_near_ssp245,1.132324536
A_piscivore_near_ssp245,-0.182607456
A_piscivore_near_ssp245,-0.197172333
A_piscivore_near_ssp245,1.48987278
A_piscivore_near_ssp245,-0.200591141
A_piscivore_near_ssp245,-0.084924721
A_piscivore_near_ssp245,1.628849685
A_piscivore_near_ssp245,1.213481454
A_piscivore_near_ssp245,0.349230072
A_piscivore_near_ssp245,0.504666042
A_piscivore_near_ssp245,0.49350468
A_piscivore_near_ssp245,-0.20714204
A_piscivore_near_ssp245,-0.307366864
A_piscivore_near_ssp245,0.704105091
A_piscivore_near_ssp245,1.55178882
A_piscivore_near_ssp245,0.394546927
A_piscivore_near_ssp245,-0.145679597
A_piscivore_near_ssp245,-0.360262075
A_piscivore_near_ssp245,-0.295148616
A_piscivore_near_ssp245,-0.393695327
A_piscivore_near_ssp245,0.303804845
A_piscivore_near_ssp245,0.446456397
A_piscivore_near_ssp245,0.369005644
A_piscivore_near_ssp245,0.7038292
A_piscivore_near_ssp245,0.726945887
A_piscivore_near_ssp245,0.745382316
A_piscivore_near_ssp245,0.746789148
A_piscivore_near_ssp245,0.746789148
A_piscivore_near_ssp245,1.08100771
A_piscivore_near_ssp245,0.876533939
A_piscivore_near_ssp245,1.112485723
A_piscivore_near_ssp245,0.276356074
A_piscivore_near_ssp245,0.359704612
A_piscivore_near_ssp245,-0.034472496
A_piscivore_near_ssp245,0.831596958
A_piscivore_near_ssp245,-0.165394184
A_piscivore_near_ssp245,-0.024057937
A_piscivore_near_ssp245,-0.253647673
A_piscivore_near_ssp245,0.188698205
A_piscivore_near_ssp245,0.888192279
A_piscivore_near_ssp245,0.323892353
A_piscivore_near_ssp245,0.19231927
A_piscivore_near_ssp245,-0.054344075
A_piscivore_near_ssp245,0.354899477
A_piscivore_near_ssp245,-0.180173209
A_piscivore_near_ssp245,0.038061625
A_piscivore_near_ssp245,-0.151907721
A_piscivore_near_ssp245,0.423218721
A_piscivore_near_ssp245,-0.005648861
A_piscivore_near_ssp245,0.277573725
A_piscivore_near_ssp245,1.439870151
A_piscivore_near_ssp245,1.229859835
A_piscivore_near_ssp245,0.330843146
A_piscivore_near_ssp245,0.410151295
A_piscivore_near_ssp245,0.343326764
A_piscivore_near_ssp245,-0.191097397
A_piscivore_near_ssp245,0.437307831
A_piscivore_near_ssp245,1.118506202
A_piscivore_near_ssp245,1.400560077
A_piscivore_near_ssp245,0.170776698
A_piscivore_near_ssp245,-0.205360074
A_piscivore_near_ssp245,-0.192095382
A_piscivore_near_ssp245,-0.269789199
A_piscivore_near_ssp245,-0.512173221
A_piscivore_near_ssp245,0.047451325
A_piscivore_near_ssp245,0.04287209
A_piscivore_near_ssp245,0.730364087
A_piscivore_near_ssp245,0.726945888
A_piscivore_near_ssp245,0.745382317
A_piscivore_near_ssp245,0.731981876
A_piscivore_near_ssp245,0.745382317
A_piscivore_near_ssp245,0.746789148
A_piscivore_near_ssp245,0.762555174
A_piscivore_near_ssp245,0.8430456
A_piscivore_near_ssp245,0.829740303
A_piscivore_near_ssp245,0.376359251
A_piscivore_near_ssp245,1.302518322
A_piscivore_near_ssp245,-0.226437108
A_piscivore_near_ssp245,-0.240045677
A_piscivore_near_ssp245,-0.766762889
